movie_title,movie_year,budget,bill_order,actor_name,director_name,resonance,genre_action,genre_drama,genre_comedy,genre_thriller,genre_romance,_ord,atr3,_dor,dtr3,release_density
Synth Movie 0331,2007,6124053.619165407,2,Actor_129,Director_13,49.85960024695075,0,0,0,0,1,9,46.24472042055586,40,42.251782625386326,3.0
Synth Movie 0391,2008,12206861.254143711,3,Actor_129,Director_09,40.20771165131675,1,0,0,0,0,10,37.40711412081779,38,51.8021086804161,3.0
Synth Movie 0315,1996,15927727.112598,3,Actor_130,Director_55,55.259843689654154,0,0,0,1,0,1,0.0,3,53.18602872136447,0.0
Synth Movie 0291,1999,5404444.613904879,2,Actor_130,Director_56,31.98233319195817,0,1,0,0,0,2,55.259843689654154,14,39.370545975664804,1.0
Synth Movie 0194,1999,66612953.130401514,4,Actor_130,Director_18,45.27825297912648,1,0,0,0,1,3,43.62108844080616,16,59.97292688157021,2.0
Synth Movie 0077,2002,13738919.60097488,3,Actor_130,Director_57,55.72637107273874,0,1,0,0,0,4,44.17347662024627,14,40.533157061506266,3.0
Synth Movie 0087,2003,25990495.323106136,1,Actor_130,Director_08,64.79541964654707,0,0,0,1,0,5,44.328985747941125,19,53.96275727511949,3.0
Synth Movie 0073,2003,13040653.015735755,2,Actor_130,Director_55,44.61374348120329,0,1,1,0,0,6,55.2666812328041,24,58.95331253629476,3.0
Synth Movie 0334,2003,2037749.4001951916,3,Actor_130,Director_04,57.88124224257153,1,0,0,1,0,7,55.0451780668297,17,51.571444671109255,3.0
Synth Movie 0019,2003,1131443.8506778367,4,Actor_130,Director_18,33.26880238925902,1,0,0,0,1,8,55.76346845677396,24,40.28551804177623,3.0
Synth Movie 0371,2005,2998965.9726091367,3,Actor_130,Director_28,48.93829276783951,1,0,0,0,0,9,45.25459603767795,22,41.88426791343217,3.0
Synth Movie 0147,2005,6279259.954488839,4,Actor_130,Director_16,25.870388100734456,0,0,1,0,0,10,46.69611246655669,29,40.71512731523168,3.0
Synth Movie 0202,2005,11010793.50296108,4,Actor_130,Director_19,36.15676313712961,0,1,0,0,0,11,36.025827752611,20,50.237332150155815,3.0
Synth Movie 0390,2006,10116004.343002161,3,Actor_130,Director_19,54.07556614751615,1,0,0,0,0,12,36.988481335234525,30,32.046158563676094,3.0
Synth Movie 0348,2006,5109205.525677181,5,Actor_130,Director_19,50.744839099306226,1,0,1,0,0,13,38.70090579512674,31,42.66973134917972,3.0
Synth Movie 0391,2008,12206861.254143711,5,Actor_130,Director_09,48.94692688018225,1,0,0,0,0,14,46.99238946131732,39,45.52002492429285,3.0
Synth Movie 0341,2009,3519528.414502758,2,Actor_130,Director_16,60.62526837023767,1,1,0,0,0,15,51.25577737566821,46,54.22034801547337,3.0
Synth Movie 0266,2009,5974853.429015945,5,Actor_130,Director_19,19.67962389150736,0,0,1,0,0,16,53.43901144990871,43,40.14569199265288,3.0
Synth Movie 0021,1995,36926977.30106236,1,Actor_131,Director_42,55.92988428566536,0,0,0,1,0,1,0.0,2,62.54872628226266,0.0
Synth Movie 0103,1997,10306210.525660712,5,Actor_131,Director_26,66.28259072381992,0,0,0,0,1,2,55.92988428566536,9,52.808159898930796,1.0
Synth Movie 0393,2000,53091069.6031827,3,Actor_131,Director_35,67.4668034316345,1,0,0,1,0,3,61.10623750474264,8,71.43231966871302,2.0
Synth Movie 0077,2002,13738919.60097488,4,Actor_131,Director_57,43.49606693562817,0,1,0,0,0,4,63.22642614703992,15,41.002251486079984,3.0
Synth Movie 0363,1999,6271055.881139353,5,Actor_132,Director_42,31.032558438129207,0,0,0,1,0,1,0.0,28,42.183070924577194,0.0
Synth Movie 0287,2000,7516914.849035757,5,Actor_132,Director_01,19.89203706780759,0,0,0,0,1,2,31.032558438129207,12,47.89973463081417,1.0
Synth Movie 0267,2001,9030699.96184176,2,Actor_132,Director_45,66.52204098368102,0,1,0,0,0,3,25.462297752968396,11,54.710799306440514,2.0
Synth Movie 0053,2005,3157140.1258719643,3,Actor_132,Director_56,19.519794278050163,0,0,1,0,0,4,39.14887882987261,26,29.901685203450274,3.0
Synth Movie 0123,1998,6934825.605207325,4,Actor_133,Director_16,45.52488220981852,0,1,0,0,0,1,0.0,8,24.908391730791376,0.0
Synth Movie 0106,2001,7187622.477289243,2,Actor_133,Director_00,41.83427631612362,0,1,0,0,1,2,45.52488220981852,5,47.48116196065007,1.0
Synth Movie 0142,2003,1016722.1508545055,5,Actor_133,Director_31,34.333836742807726,1,1,0,0,0,3,43.679579262971075,7,37.28558108092508,2.0
Synth Movie 0060,2008,296848.3006483677,5,Actor_133,Director_40,40.323165413972546,0,1,0,1,0,4,40.564331756249956,24,33.552880098398944,3.0
Synth Movie 0266,2009,5974853.429015945,1,Actor_133,Director_19,33.255816510711156,0,0,1,0,0,5,38.830426157634626,44,31.357670824419426,3.0
Synth Movie 0066,2009,15241474.203935707,3,Actor_133,Director_53,60.730767422851315,0,1,0,0,1,6,35.970939555830476,30,44.22253790873208,3.0
Synth Movie 0126,1995,16180110.24181705,1,Actor_134,Director_29,52.858047399928736,0,1,0,0,0,1,0.0,1,0.0,0.0
Synth Movie 0275,1995,2753832.837228885,2,Actor_134,Director_54,47.79454100443926,1,0,0,1,0,2,52.858047399928736,3,32.45173908319525,1.0
Synth Movie 0272,2000,1376574.6067686724,6,Actor_134,Director_34,16.571793294360287,1,0,0,1,0,3,50.326294202184,8,44.52813067887911,2.0
Synth Movie 0321,2002,19291700.331394482,1,Actor_134,Director_04,48.63031910238064,1,0,1,0,0,4,39.07479389957609,12,38.957037536402986,3.0
Synth Movie 0073,2003,13040653.015735755,1,Actor_134,Director_55,58.3230568748217,0,1,1,0,0,5,37.66555113372673,25,59.18763178456595,3.0
Synth Movie 0080,2004,14445549.308559425,2,Actor_134,Director_35,40.37159538274209,0,1,0,0,0,6,41.17505642385421,27,50.652195060255075,3.0
Synth Movie 0043,2009,2092763.0298345275,3,Actor_134,Director_37,25.780058801361832,0,0,0,1,0,7,49.10832378664815,30,31.61911745005339,3.0
Synth Movie 0335,1995,5140568.221752171,4,Actor_135,Director_26,33.748490578172124,0,0,0,0,1,1,0.0,3,43.029700148911104,0.0
Synth Movie 0366,1999,864683.3411159205,1,Actor_135,Director_20,20.247773233683372,0,0,0,0,1,2,33.748490578172124,7,50.37477297043844,1.0
Synth Movie 0131,1999,13846519.02685903,3,Actor_135,Director_10,30.22713678564686,0,0,0,1,0,3,26.99813190592775,11,39.43982453865744,2.0
Synth Movie 0173,2000,4878701.274144648,2,Actor_135,Director_41,41.016458082657074,0,1,0,0,0,4,28.074466865834115,22,27.886836527196753,3.0
Synth Movie 0205,2002,4278180.143181163,3,Actor_135,Director_39,23.42821222064938,0,0,0,1,0,5,30.497122700662434,2,48.63464143619013,3.0
Synth Movie 0133,2004,4234729.398969312,2,Actor_135,Director_51,53.733309492949935,0,1,0,0,0,6,31.557269029651106,16,27.443791090880087,3.0
Synth Movie 0222,2008,3186684.136230195,2,Actor_135,Director_40,48.61105381194317,0,1,0,0,1,7,39.39265993208546,25,32.3714429461261,3.0
Synth Movie 0322,1997,9253086.444469579,1,Actor_136,Director_09,63.68655322865739,0,1,0,1,0,1,0.0,7,61.82975732860808,0.0
Synth Movie 0170,1998,2268692.8918141685,3,Actor_136,Director_01,41.03444352248874,1,0,0,0,1,2,63.68655322865739,7,48.28579432114467,1.0
Synth Movie 0091,2000,14182750.247629777,2,Actor_136,Director_27,72.61374358365472,0,1,0,0,1,3,52.360498375573066,11,44.339931617267496,2.0
Synth Movie 0295,2006,200000.0,1,Actor_136,Director_30,16.62088962217075,1,0,0,0,0,4,59.11158011160029,16,35.2746990028995,3.0
Synth Movie 0336,2006,15275541.368647592,1,Actor_136,Director_38,69.15749772641476,0,1,1,0,0,5,43.42302557610474,22,50.31184398915672,3.0
Synth Movie 0115,2008,6746548.600035625,2,Actor_136,Director_11,42.195139470153556,1,0,1,0,0,6,52.797376977413414,6,53.79503891079104,3.0
Synth Movie 0210,2009,10778470.81611361,3,Actor_136,Director_48,34.256294719567265,0,1,0,0,0,7,42.65784227291302,34,46.212106517856775,3.0
Synth Movie 0363,1999,6271055.881139353,3,Actor_137,Director_42,34.67069454265493,0,0,0,1,0,1,0.0,29,36.37270879686312,0.0
Synth Movie 0177,1995,512240.4170019853,3,Actor_138,Director_06,30.705867490906684,0,0,0,0,1,1,0.0,2,29.597340853949795,0.0
Synth Movie 0088,1998,45412306.92653667,2,Actor_138,Director_50,59.4376388472592,1,0,0,0,0,2,30.705867490906684,4,52.768004513404044,1.0
Synth Movie 0312,1999,200000000.0,3,Actor_138,Director_02,50.679381655962004,0,0,1,0,0,3,45.07175316908294,13,69.05933035753576,2.0
Synth Movie 0388,2000,5636451.3417422315,1,Actor_138,Director_59,34.22284837892352,0,1,0,0,0,4,46.940962664709296,20,48.21082011211939,3.0
Synth Movie 0384,2003,16486376.041082185,2,Actor_138,Director_09,52.32527888371731,0,0,0,1,0,5,48.11328962738158,18,47.420921859720806,3.0
Synth Movie 0330,2004,5502105.58970767,1,Actor_138,Director_47,46.209497486271964,1,0,0,0,0,6,45.74250297286761,26,50.04258274983059,3.0
Synth Movie 0037,2009,10640343.653799951,2,Actor_138,Director_36,43.80527573842863,0,0,1,0,0,7,44.252541582970935,15,51.17251522737556,3.0
Synth Movie 0275,1995,2753832.837228885,3,Actor_139,Director_54,37.37586233408446,1,0,0,1,0,1,0.0,4,37.566006390276584,0.0
Synth Movie 0150,1996,7777747.6700116135,1,Actor_139,Director_56,59.058056956481934,1,1,0,0,0,2,37.37586233408446,3,56.34661948676917,1.0
Synth Movie 0139,1999,5999674.43250023,3,Actor_139,Director_18,20.448724173442788,1,0,0,0,1,3,48.2169596452832,17,55.58929760755304,2.0
Synth Movie 0252,1999,2069254.1606850526,3,Actor_139,Director_48,36.17969863873009,0,1,0,0,0,4,38.96088115466973,14,46.12188842564018,3.0
Synth Movie 0338,1999,39461934.25643704,4,Actor_139,Director_45,24.590646180635915,0,0,0,0,1,5,38.56215992288494,6,48.130813708451825,3.0
Synth Movie 0347,2002,3738830.5866687438,1,Actor_139,Director_07,51.48165098353735,0,0,0,1,0,6,27.07302299760293,33,51.1713960873624,3.0
Synth Movie 0104,2002,57367729.815322764,2,Actor_139,Director_13,67.67689972901753,0,0,0,0,1,7,37.41733193430112,18,58.91967746380758,3.0
Synth Movie 0158,2004,8378377.106499711,3,Actor_139,Director_47,42.58518269559573,0,0,0,1,0,8,47.91639896439693,27,48.88456876967191,3.0
Synth Movie 0080,2004,14445549.308559425,4,Actor_139,Director_35,49.95988801724535,0,1,0,0,0,9,53.91457780271687,28,48.12905827773593,3.0
Synth Movie 0348,2006,5109205.525677181,1,Actor_139,Director_19,53.05942619655515,1,0,1,0,0,10,53.40732348061954,32,46.926573066115196,3.0
Synth Movie 0136,2009,1911604.146476892,5,Actor_139,Director_08,34.33815611958216,0,0,0,1,0,11,48.53483230313208,26,41.119507332318555,3.0
Synth Movie 0124,1997,13006293.497864766,3,Actor_140,Director_42,51.18296601571711,1,0,0,0,0,1,0.0,12,41.60702260595928,0.0
Synth Movie 0034,1998,3380566.332912108,1,Actor_140,Director_52,49.548140193174916,0,0,0,0,1,2,51.18296601571711,8,25.11596918782224,1.0
Synth Movie 0382,2001,18099134.57941813,2,Actor_140,Director_53,25.854208797917565,0,0,1,0,0,3,50.365553104446015,11,46.60618591690895,2.0
Synth Movie 0141,2005,22829202.278204516,3,Actor_140,Director_40,37.81783113564117,0,0,0,1,0,4,42.19510500226986,17,57.51607413559939,3.0
Synth Movie 0399,2006,22485130.90175403,3,Actor_140,Director_58,73.40072364040411,0,0,1,0,1,5,37.74006004224455,28,67.51578697806417,3.0
Synth Movie 0256,2007,9337461.140036397,1,Actor_140,Director_41,57.61528331692968,0,0,1,0,0,6,45.690921191320946,43,52.64404908655113,3.0
Synth Movie 0357,2009,7356496.802510977,3,Actor_140,Director_17,23.83053627132107,0,0,0,0,1,7,56.27794603099165,24,60.06680432388251,3.0
Synth Movie 0353,1996,13836741.99860877,2,Actor_141,Director_14,35.59960865641893,1,0,0,0,0,1,0.0,2,69.14586512366668,0.0
Synth Movie 0169,2000,50656440.7198657,4,Actor_141,Director_19,66.1622174179659,0,0,1,0,1,2,35.59960865641893,12,47.99376050712305,1.0
Synth Movie 0192,2004,3664972.9022022868,1,Actor_141,Director_36,37.90053187798947,0,0,0,1,0,3,50.880913037192414,6,46.32418553528851,2.0
Synth Movie 0042,2006,4426264.9226267915,2,Actor_141,Director_37,22.202952945795797,0,0,0,1,0,4,46.554119317458095,24,38.944623233377136,3.0
Synth Movie 0023,2008,6229329.915063242,1,Actor_141,Director_14,41.78155898961516,1,0,0,0,0,5,42.088567413917055,27,69.41893701245472,3.0
Synth Movie 0320,2008,143982856.05429897,5,Actor_141,Director_04,68.62318257056351,0,0,1,1,0,6,33.96168127113348,38,68.50624938491033,3.0
Synth Movie 0069,1996,24083145.31178799,2,Actor_142,Director_46,45.250383930127505,0,0,1,0,0,1,0.0,5,51.39683942208202,0.0
Synth Movie 0062,1997,6840401.222660735,1,Actor_142,Director_23,41.10702943450656,0,1,0,0,0,2,45.250383930127505,8,22.429431362649343,1.0
Synth Movie 0292,2003,13168962.436753087,3,Actor_142,Director_00,51.90264461324319,0,0,1,1,0,3,43.17870668231703,19,45.197447835030324,2.0
Synth Movie 0142,2003,1016722.1508545055,4,Actor_142,Director_31,29.27736079871172,1,1,0,0,0,4,46.086685992625746,8,38.98842202420425,3.0
Synth Movie 0343,2005,26899436.173874855,5,Actor_142,Director_09,33.52028741377275,1,0,1,0,0,5,40.76234494882049,26,60.76671953320071,3.0
Synth Movie 0017,2006,3246046.6522903857,2,Actor_142,Director_29,31.66773210314211,1,0,0,0,1,6,38.233430941909226,21,32.26426756983074,3.0
Synth Movie 0364,2008,2536248.105914378,2,Actor_142,Director_48,44.26588240399153,0,1,0,0,0,7,31.48846010520886,30,48.05010912787542,3.0
Synth Movie 0136,2009,1911604.146476892,4,Actor_142,Director_08,20.62896845488148,0,0,0,1,0,8,36.48463397363547,27,40.40477006509179,3.0
Synth Movie 0144,1996,2792236.6215136508,5,Actor_143,Director_40,14.915295720123956,0,0,0,1,0,1,0.0,4,27.90665973912878,0.0
Synth Movie 0310,1997,40190566.73145888,2,Actor_143,Director_19,64.6903464874092,1,0,0,0,0,2,14.915295720123956,2,61.88356846978873,1.0
Synth Movie 0304,1998,23832158.092657678,3,Actor_143,Director_07,47.85114183095673,0,0,0,1,0,3,39.802821103766576,11,33.726486231474034,2.0
Synth Movie 0091,2000,14182750.247629777,3,Actor_143,Director_27,37.5780580336112,0,1,0,0,1,4,42.48559467949662,12,46.47255502275825,3.0
Synth Movie 0073,2003,13040653.015735755,3,Actor_143,Director_55,31.89071702286819,0,1,1,0,0,5,50.039848783992376,26,57.444529724796155,3.0
Synth Movie 0192,2004,3664972.9022022868,3,Actor_143,Director_36,41.98225947419435,0,0,0,1,0,6,39.106638962478705,7,40.72895635592034,3.0
Synth Movie 0218,2004,2789844.9766841778,4,Actor_143,Director_52,42.25917495889277,0,1,0,1,0,7,37.15034484355791,18,43.14229726034697,3.0
Synth Movie 0025,2005,13502335.294159342,2,Actor_143,Director_53,28.52143096706808,1,1,0,0,0,8,38.71071715198511,21,56.53774881409476,3.0
Synth Movie 0273,2005,2745602.2188644046,3,Actor_143,Director_23,38.54562704739673,0,0,1,1,0,9,37.587621800051735,26,41.63212480553565,3.0
Synth Movie 0343,2005,26899436.173874855,4,Actor_143,Director_09,68.30120732292049,1,0,1,0,0,10,36.44207765778586,27,53.47810556790918,3.0
Synth Movie 0075,2006,4487200.460593079,3,Actor_143,Director_19,41.911536683106576,0,1,0,0,0,11,45.12275511246177,33,52.626610481125844,3.0
Synth Movie 0101,1995,31022477.256381232,1,Actor_144,Director_41,48.04864845661502,1,0,0,0,0,1,0.0,3,39.75916751753475,0.0
Synth Movie 0323,1996,12412096.71596281,3,Actor_144,Director_15,49.32460149610753,0,1,0,1,0,2,48.04864845661502,9,52.72091065522324,1.0
Synth Movie 0269,1996,4656206.375491008,5,Actor_144,Director_44,22.162685420987103,1,0,0,0,0,3,48.68662497636127,5,36.333067660953084,2.0
Synth Movie 0039,2001,1166428.802847963,1,Actor_144,Director_56,30.04323601554244,1,0,0,0,0,4,39.845311791236554,22,22.764417042893196,3.0
Synth Movie 0236,2002,4372892.139920644,4,Actor_144,Director_00,44.17938159229464,0,1,1,0,0,5,33.84350764421236,9,45.644132556171364,3.0
Synth Movie 0274,2003,15177545.669511668,5,Actor_144,Director_41,49.31680323551133,1,0,1,0,0,6,32.1284343429414,28,53.873065838569346,3.0
Synth Movie 0226,1998,11637512.600057613,4,Actor_145,Director_17,33.798629847506255,1,1,0,0,0,1,0.0,4,45.92708842691104,0.0
Synth Movie 0289,2002,11207069.49790248,3,Actor_145,Director_13,51.77459674868331,0,0,0,1,1,2,33.798629847506255,19,63.77708123792178,1.0
Synth Movie 0377,2003,1453649.1569617772,1,Actor_145,Director_00,24.89772223151892,0,1,0,0,0,3,42.78661329809478,20,50.28903955764266,2.0
Synth Movie 0207,2006,30972478.34548799,1,Actor_145,Director_44,60.55141205306869,0,1,1,0,0,4,36.82364960923616,23,66.70263967350746,3.0
Synth Movie 0219,2008,15540001.232092232,1,Actor_145,Director_58,68.42822495177799,0,0,1,0,0,5,45.74124367775696,30,60.18807213221026,3.0
Synth Movie 0297,1996,6847604.4341854425,3,Actor_146,Director_18,55.394116137572006,0,1,0,0,0,1,0.0,6,32.69420979666669,0.0
Synth Movie 0279,1997,3351912.9798489725,2,Actor_146,Director_46,33.55090935953627,1,0,0,0,0,2,55.394116137572006,10,28.277132174375378,1.0
Synth Movie 0109,1997,14396647.282644259,5,Actor_146,Director_12,98.28190781938775,0,1,1,0,0,3,44.47251274855414,3,64.55494987557539,2.0
Synth Movie 0180,2001,56758081.17263264,1,Actor_146,Director_57,89.57163694602681,1,1,0,0,0,4,62.40897777216534,8,55.87571275278924,3.0
Synth Movie 0257,2007,9335641.779153833,1,Actor_146,Director_01,85.72342189571101,0,1,1,0,0,5,73.80148470831695,21,49.93673949889209,3.0
Synth Movie 0293,1996,21181900.7877559,1,Actor_147,Director_15,35.3066891708029,1,0,0,0,0,1,0.0,10,58.602423580459856,0.0
Synth Movie 0150,1996,7777747.6700116135,4,Actor_147,Director_56,43.58356961028547,1,1,0,0,0,2,35.3066891708029,4,57.25043197667342,1.0
Synth Movie 0312,1999,200000000.0,2,Actor_147,Director_02,76.19892617830892,0,0,1,0,0,3,39.44512939054418,14,60.80510139942288,2.0
Synth Movie 0190,2001,14015194.620655026,5,Actor_147,Director_42,35.68043974937194,0,0,1,0,1,4,51.69639498646577,39,50.57752516959338,3.0
Synth Movie 0327,2002,1806953.3120016872,2,Actor_147,Director_58,57.576050486167276,0,0,1,0,0,5,51.82097851265545,7,50.674664710187876,3.0
Synth Movie 0377,2003,1453649.1569617772,4,Actor_147,Director_00,5.274257007930383,0,1,0,0,0,6,56.48513880461604,21,49.445166246531755,3.0
Synth Movie 0043,2009,2092763.0298345275,2,Actor_147,Director_37,37.43358747661963,0,0,0,1,0,7,32.84358241448987,31,27.235451835317843,3.0
Synth Movie 0082,1996,23527390.777948108,3,Actor_148,Director_45,43.70087271568435,0,0,0,1,0,1,0.0,3,49.033958038237785,0.0
Synth Movie 0378,1996,19843193.40955821,3,Actor_148,Director_14,55.789079450642845,1,0,0,0,1,2,43.70087271568435,3,52.3727368900428,1.0
Synth Movie 0154,1999,2930029.539685281,3,Actor_148,Director_23,48.980231297378715,1,0,1,0,0,3,49.74497608316359,11,35.755167467930285,2.0
Synth Movie 0050,2001,9837768.231603252,2,Actor_148,Director_38,50.303192674582036,0,0,1,0,0,4,49.49006115456863,11,48.22779277331938,3.0
Synth Movie 0024,2001,27712412.165313777,6,Actor_148,Director_17,23.648236366216842,0,0,0,1,0,5,51.6908344742012,15,52.65448504905361,3.0
Synth Movie 0205,2002,4278180.143181163,2,Actor_148,Director_39,33.46306718353964,0,0,0,1,0,6,40.97722011272587,3,36.031426828419754,3.0
Synth Movie 0072,2003,48315408.35312521,2,Actor_148,Director_10,51.33356647934555,0,0,1,0,0,7,35.804832074779505,18,50.77063222366553,3.0
Synth Movie 0316,2004,27411367.003865752,5,Actor_148,Director_18,36.68987244092469,0,1,0,0,0,8,36.14829000970068,31,43.68307492314975,3.0
Synth Movie 0184,2005,21926769.026860878,3,Actor_148,Director_58,28.15518782514041,0,0,0,1,0,9,40.4955020346033,19,57.731362177322666,3.0
Synth Movie 0001,2006,3832400.7227977696,4,Actor_148,Director_17,48.99567264256493,0,1,0,0,0,10,38.72620891513688,18,33.12717881572024,3.0
Synth Movie 0290,2007,26510106.00993319,4,Actor_148,Director_16,56.512327832163926,0,1,1,0,0,11,37.946910969543346,40,55.733768667815944,3.0
Synth Movie 0387,2007,5097041.6870539775,6,Actor_148,Director_50,13.181557670674643,0,0,0,1,0,12,44.55439609995642,16,54.29580814445558,3.0
Synth Movie 0270,2008,4299115.467462608,1,Actor_148,Director_43,47.37749998240572,1,1,0,0,0,13,39.56318604846783,17,39.90663173721539,3.0
Synth Movie 0235,2008,1845830.6733115097,2,Actor_148,Director_56,48.621006398463436,1,0,0,0,0,14,39.0237951617481,44,30.47845549630532,3.0
Synth Movie 0393,2000,53091069.6031827,4,Actor_149,Director_35,76.66287272285072,1,0,0,1,0,1,0.0,9,71.37893160191834,0.0
Synth Movie 0190,2001,14015194.620655026,4,Actor_149,Director_42,50.34278712400496,0,0,1,0,1,2,76.66287272285072,40,53.61001868449706,1.0
Synth Movie 0104,2002,57367729.815322764,6,Actor_149,Director_13,40.26794606586334,0,0,0,0,1,3,63.50282992342784,20,61.44090984074301,2.0
Synth Movie 0087,2003,25990495.323106136,6,Actor_149,Director_08,75.05058434398686,0,0,0,1,0,4,55.757868637573004,20,59.71207079701475,3.0
Synth Movie 0348,2006,5109205.525677181,4,Actor_149,Director_19,48.207257748711235,1,0,1,0,0,5,55.22043917795171,34,48.57193399298932,3.0
Synth Movie 0288,2008,698319.9305413181,4,Actor_149,Director_20,13.164918077084668,0,0,1,1,0,6,54.50859605285381,44,26.81074219260893,3.0
Synth Movie 0050,2001,9837768.231603252,3,Actor_150,Director_38,33.647463668313264,0,0,1,0,0,1,0.0,12,52.8080159627423,0.0
Synth Movie 0240,2002,5643289.741229529,3,Actor_150,Director_14,39.841374765640715,1,0,0,1,0,2,33.647463668313264,20,46.99866627966532,1.0
Synth Movie 0000,2005,10290760.416170789,3,Actor_150,Director_07,45.57515528227771,0,0,0,1,0,3,36.74441921697699,39,46.75678080735184,2.0
Synth Movie 0197,2005,50058460.81654586,4,Actor_150,Director_13,84.42892059604497,0,0,1,0,1,4,39.68799790541056,31,43.03322387275339,3.0
Synth Movie 0266,2009,5974853.429015945,2,Actor_150,Director_19,25.571517126202618,0,0,1,0,0,5,56.61515021465447,45,29.30024816377453,3.0
Synth Movie 0388,2000,5636451.3417422315,3,Actor_151,Director_59,52.81909900567334,0,1,0,0,0,1,0.0,21,37.743990515956064,0.0
Synth Movie 0007,2003,16347566.270896494,1,Actor_151,Director_12,51.80881001053123,0,0,1,0,0,2,52.81909900567334,12,64.35528111019747,1.0
Synth Movie 0325,2004,2243187.9113459806,1,Actor_151,Director_38,44.029262544348654,0,1,0,1,0,3,52.313954508102285,17,50.11660013007552,2.0
Synth Movie 0224,2005,12409325.13490857,2,Actor_151,Director_15,41.11726625643603,1,0,0,0,0,4,49.55239052018441,36,53.01268695398409,3.0
Synth Movie 0357,2009,7356496.802510977,2,Actor_151,Director_17,14.020993099987601,0,0,0,0,1,5,45.65177960377198,25,46.53071475321195,3.0
Synth Movie 0193,2001,4452009.949848039,2,Actor_152,Director_35,31.32555197703874,0,0,0,1,0,1,0.0,13,44.53045433092078,0.0
Synth Movie 0369,2001,5154240.338797458,3,Actor_152,Director_03,6.384044496177102,0,0,1,0,0,2,31.32555197703874,19,38.753532394915624,1.0
Synth Movie 0317,2002,92983438.54544382,5,Actor_152,Director_28,63.53710511064466,1,0,0,0,0,3,18.85479823660792,13,57.9976289365238,2.0
Synth Movie 0352,2004,21708823.43657204,1,Actor_152,Director_16,61.55036228293479,0,1,0,0,0,4,33.7489005279535,23,51.18832652614979,3.0
Synth Movie 0052,2005,41320997.80975292,3,Actor_152,Director_46,52.33076555441741,0,1,0,0,0,5,43.823837296585516,28,41.88367682924115,3.0
Synth Movie 0336,2006,15275541.368647592,3,Actor_152,Director_38,60.651205508252836,0,1,1,0,0,6,59.13941098266562,23,60.02997854818162,3.0
Synth Movie 0387,2007,5097041.6870539775,5,Actor_152,Director_50,25.679135403142695,0,0,0,1,0,7,58.177444448535006,17,31.391009862664493,3.0
Synth Movie 0275,1995,2753832.837228885,5,Actor_153,Director_54,69.92123077237308,1,0,0,1,0,1,0.0,5,39.36403558559334,0.0
Synth Movie 0304,1998,23832158.092657678,4,Actor_153,Director_07,46.82416730969231,0,0,0,1,0,2,69.92123077237308,12,43.45137881572101,1.0
Synth Movie 0008,1998,9191754.488012612,5,Actor_153,Director_28,44.34812471468151,1,0,0,0,0,3,58.37269904103269,3,40.246120158015714,2.0
Synth Movie 0051,2003,882588.377049874,2,Actor_153,Director_16,44.51909730155942,1,0,0,0,0,4,53.697840932248965,18,36.00480735815676,3.0
Synth Movie 0016,2004,8601179.301596096,3,Actor_153,Director_16,41.01543713481367,0,0,0,1,1,5,45.230463108644415,24,57.582894250452675,3.0
Synth Movie 0371,2005,2998965.9726091367,2,Actor_153,Director_28,50.17448684088633,1,0,0,0,0,6,43.2942197170182,23,40.07422769398291,3.0
Synth Movie 0191,2005,28009206.667941254,4,Actor_153,Director_47,60.528119435004186,1,0,0,0,0,7,45.236340425753134,35,56.91052875628905,3.0
Synth Movie 0111,2006,17710026.640099823,1,Actor_153,Director_20,68.28704723564874,0,0,0,0,1,8,50.572681136901394,35,59.30321432779926,3.0
Synth Movie 0326,2007,2789228.2479573325,1,Actor_153,Director_33,59.56096659989949,1,0,0,0,0,9,59.66321783717975,18,35.13134182176416,3.0
Synth Movie 0023,2008,6229329.915063242,2,Actor_153,Director_14,54.02992282250523,1,0,0,0,0,10,62.79204442351747,28,55.63082255743277,3.0
Synth Movie 0112,1995,51332336.235213876,3,Actor_154,Director_37,49.91021223887761,0,1,0,0,0,1,0.0,4,53.28483676350419,0.0
Synth Movie 0287,2000,7516914.849035757,4,Actor_154,Director_01,40.45283805293923,0,0,0,0,1,2,49.91021223887761,13,39.020642238780916,1.0
Synth Movie 0003,2005,62712788.4768841,2,Actor_154,Director_47,86.83647522260623,1,0,0,0,1,3,45.181525145908424,36,62.954661412727525,2.0
Synth Movie 0160,2008,11681484.25610305,2,Actor_154,Director_10,36.57186544894266,1,0,0,0,0,4,59.06650850480769,33,46.84462900971812,3.0
Synth Movie 0312,1999,200000000.0,1,Actor_155,Director_02,64.2907283375405,0,0,1,0,0,1,0.0,15,66.2824125207694,0.0
Synth Movie 0324,2003,6931719.698215579,5,Actor_155,Director_48,38.15976559809892,1,0,0,0,0,2,64.2907283375405,24,50.02341509533441,1.0
Synth Movie 0286,2004,18567727.678163074,4,Actor_155,Director_39,67.46167767911349,1,0,0,0,1,3,51.225246967819714,8,42.75238282119636,2.0
Synth Movie 0147,2005,6279259.954488839,3,Actor_155,Director_16,33.306857057878084,0,0,1,0,0,4,56.63739053825097,30,34.53450000808724,3.0
Synth Movie 0311,2006,2483031.894084921,2,Actor_155,Director_34,41.432591772862224,0,0,0,0,1,5,46.30943344503016,12,34.34874953480948,3.0
Synth Movie 0264,2007,1863737.4673948884,2,Actor_155,Director_52,32.75796983969154,0,1,1,0,0,6,47.4003755032846,26,54.08795993791858,3.0
